data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000001;852;Force Pendant Tribute Rght ;I;21;1;8923;
05/08/2023, 13:04:54;0000002;582;Lft Rght Tiara Pendant ;I;14;3;6607;
05/08/2023, 13:04:54;0000003;658;Rght Pendant ;A;25;3;1022;
05/08/2023, 13:04:54;0000002;852;Tiara Tribute Force ;J;5;2;1334;
05/08/2023, 13:04:54;0000002;987;Pendant Tiara Crs Tiara ;A;3;2;4821;
05/08/2023, 13:04:54;0000002;852;Force Rght ;D;23;1;7525;
05/08/2023, 13:04:54;0000003;312;Lft Lft ;C;15;2;2885;
05/08/2023, 13:04:54;0000002;312;Lft Rght Rght ;H;14;3;6783;
05/08/2023, 13:04:54;0000003;852;Force Rght ;B;13;3;615;
05/08/2023, 13:04:54;0000002;958;Tribute Force Rght Tiara ;K;12;0;1225;
05/08/2023, 13:04:54;0000002;852;Lft Tribute Crs Lft ;H;22;2;2622;
05/08/2023, 13:04:54;0000003;580;Pendant Crs Pendant Force ;K;9;2;994;
05/08/2023, 13:04:54;0000002;312;Tribute Crs Rght ;D;25;2;2161;
05/08/2023, 13:04:54;0000001;958;Lft Force Pendant Rght ;I;6;1;9955;
05/08/2023, 13:04:54;0000001;987;Tribute Crs Force ;J;16;0;9520;
05/08/2023, 13:04:54;0000002;512;Tiara Tiara Force ;K;16;1;6310;
05/08/2023, 13:04:54;0000003;897;Pendant Force ;B;22;3;1705;
05/08/2023, 13:04:54;0000003;852;Force Rght ;K;15;3;5576;
05/08/2023, 13:04:54;0000003;312;Force Force ;J;25;3;9072;
05/08/2023, 13:04:54;0000003;580;Lft Lft ;C;12;3;9508;
05/08/2023, 13:04:54;0000002;852;Rght Tiara Force Tribute ;A;2;1;5947;
05/08/2023, 13:04:54;0000001;987;Lft Pendant ;E;20;1;5501;
05/08/2023, 13:04:54;0000001;512;Pendant Pendant Lft Tiara ;J;6;2;8487;
05/08/2023, 13:04:54;0000001;987;Tribute Lft ;E;22;1;750;
05/08/2023, 13:04:54;0000001;542;Pendant Rght Rght Rght ;B;17;0;8339;
05/08/2023, 13:04:54;0000001;852;Pendant Crs ;I;9;0;593;
05/08/2023, 13:04:54;0000003;658;Tiara Lft Pendant ;E;8;2;1618;
05/08/2023, 13:04:54;0000002;256;Tribute Tribute ;I;19;3;9481;
05/08/2023, 13:04:54;0000001;897;Crs Tribute Rght Lft ;K;17;2;5001;
05/08/2023, 13:04:54;0000001;987;Crs Crs ;D;2;2;128;
05/08/2023, 13:04:54;0000001;256;Lft Crs ;I;13;0;6795;
05/08/2023, 13:04:54;0000003;512;Lft Tribute Force ;H;17;1;4516;
05/08/2023, 13:04:54;0000001;845;Lft Tiara Pendant ;E;8;0;2737;
05/08/2023, 13:04:54;0000003;582;Tiara Lft Pendant ;E;4;2;9047;
05/08/2023, 13:04:54;0000003;897;Force Rght Crs ;F;13;0;602;
05/08/2023, 13:04:54;0000002;987;Tiara Tribute ;F;5;0;8111;
05/08/2023, 13:04:54;0000002;958;Tribute Force ;I;7;2;8137;
05/08/2023, 13:04:54;0000002;658;Pendant Tribute Crs Force ;C;8;0;1216;
05/08/2023, 13:04:54;0000001;845;Force Force Tribute ;B;20;0;7317;
05/08/2023, 13:04:54;0000002;987;Crs Force ;B;23;2;9663;
05/08/2023, 13:04:54;0000002;987;Crs Crs ;K;21;1;4794;
05/08/2023, 13:04:54;0000003;987;Tiara Pendant Tiara Force ;K;20;2;4958;
05/08/2023, 13:04:54;0000001;845;Lft Pendant Pendant ;I;17;3;4202;
05/08/2023, 13:04:54;0000002;542;Tiara Pendant Tiara Force ;H;13;3;2877;
05/08/2023, 13:04:54;0000001;852;Crs Crs Pendant ;D;17;3;880;
05/08/2023, 13:04:54;0000002;256;Tribute Pendant Force ;I;19;2;6610;
05/08/2023, 13:04:54;0000001;512;Crs Lft Lft ;J;18;3;2060;
05/08/2023, 13:04:54;0000002;897;Pendant Tiara ;A;1;0;8407;
05/08/2023, 13:04:54;0000002;436;Tribute Force Rght Tiara ;I;8;3;8186;
05/08/2023, 13:04:54;0000001;580;Lft Tiara Pendant ;J;12;2;2659;
05/08/2023, 13:04:54;0000001;582;Rght Tiara Force ;E;8;1;1205;
05/08/2023, 13:04:54;0000002;542;Crs Tribute Rght Lft ;I;12;1;4672;
05/08/2023, 13:04:54;0000001;845;Lft Rght Tiara Pendant ;F;16;3;9619;
05/08/2023, 13:04:54;0000002;852;Crs Tiara Rght Tiara ;B;17;3;4924;
05/08/2023, 13:04:54;0000002;852;Tiara Crs Rght ;G;4;3;2714;
05/08/2023, 13:04:54;0000002;852;Pendant Tiara Crs Tiara ;J;13;2;4606;
05/08/2023, 13:04:54;0000002;987;Crs Crs Crs ;G;1;0;3502;
05/08/2023, 13:04:54;0000002;987;Pendant Tribute Crs Force ;D;21;3;8912;
05/08/2023, 13:04:54;0000003;897;Pendant Crs Pendant Force ;H;16;3;8140;
05/08/2023, 13:04:54;0000002;512;Force Rght ;C;3;2;2128;
05/08/2023, 13:04:54;0000002;582;Force Crs Force ;H;4;2;9195;
05/08/2023, 13:04:54;0000002;852;Pendant Force Force ;D;18;2;9250;
05/08/2023, 13:04:54;0000002;542;Tiara Tribute Rght Tribute ;H;2;2;262;
05/08/2023, 13:04:54;0000003;512;Tiara Force Crs Tiara ;F;17;2;6124;
05/08/2023, 13:04:54;0000002;580;Tribute Tiara Tribute ;A;5;1;4147;
05/08/2023, 13:04:54;0000001;987;Tribute Lft Crs Rght ;B;22;3;6881;
05/08/2023, 13:04:54;0000003;542;Tribute Rght Crs Crs ;F;1;2;8849;
05/08/2023, 13:04:54;0000002;256;Crs Lft Crs ;A;9;0;7905;
05/08/2023, 13:04:54;0000001;580;Pendant Rght Tribute ;J;18;3;4226;
05/08/2023, 13:04:54;0000001;845;Tribute Rght ;C;24;0;8788;
05/08/2023, 13:04:54;0000001;845;Rght Tiara ;K;23;3;1258;
05/08/2023, 13:04:54;0000001;958;Force Tiara ;E;11;0;5267;
05/08/2023, 13:04:54;0000002;542;Lft Tiara Force Pendant ;K;9;1;9842;
05/08/2023, 13:04:54;0000001;542;Force Force Tribute ;C;17;1;2610;
05/08/2023, 13:04:54;0000002;312;Crs Tiara ;C;12;0;9453;
05/08/2023, 13:04:54;0000001;958;Tribute Crs ;C;1;0;8679;
05/08/2023, 13:04:54;0000003;958;Tiara Pendant Rght ;A;2;0;388;
05/08/2023, 13:04:54;0000002;580;Tiara Tribute Force ;B;22;2;1289;
05/08/2023, 13:04:54;0000003;897;Tiara Force Rght Lft ;C;14;0;4962;
05/08/2023, 13:04:54;0000001;987;Rght Rght ;K;19;3;2176;
05/08/2023, 13:04:54;0000001;897;Pendant Rght Crs ;G;4;2;789;
05/08/2023, 13:04:54;0000001;312;Lft Tiara Force Pendant ;G;12;2;401;
05/08/2023, 13:04:54;0000002;436;Force Force ;F;21;0;9249;
05/08/2023, 13:04:54;0000002;312;Force Tiara Rght ;B;16;3;8691;
05/08/2023, 13:04:54;0000001;897;Rght Rght ;F;22;3;2087;
05/08/2023, 13:04:54;0000003;256;Rght Pendant ;F;17;1;3143;
05/08/2023, 13:04:54;0000001;542;Lft Lft Lft ;C;17;0;5118;
05/08/2023, 13:04:54;0000003;580;Tribute Tribute ;E;13;1;2550;
05/08/2023, 13:04:54;0000002;845;Pendant Tiara Lft ;E;3;1;5906;
05/08/2023, 13:04:54;0000001;582;Force Tiara Rght ;F;1;0;7383;
05/08/2023, 13:04:54;0000001;256;Crs Rght Tiara ;J;20;2;9580;
05/08/2023, 13:04:54;0000001;436;Tiara Crs ;F;3;0;5783;
05/08/2023, 13:04:54;0000001;542;Tribute Lft Crs Rght ;E;3;1;3448;
05/08/2023, 13:04:54;0000002;897;Tiara Tiara Force ;D;20;3;4344;
05/08/2023, 13:04:54;0000002;256;Crs Crs Tribute Pendant ;J;14;1;1067;
05/08/2023, 13:04:54;0000002;582;Pendant Force ;B;23;0;6644;
05/08/2023, 13:04:54;0000002;852;Force Pendant ;I;25;2;116;
05/08/2023, 13:04:54;0000003;852;Force Rght Crs Force ;E;15;2;8822;
05/08/2023, 13:04:54;0000001;436;Lft Crs Force Force ;B;5;2;6492;
05/08/2023, 13:04:54;0000003;312;Lft Pendant ;C;11;1;5689;
05/08/2023, 13:04:54;0000003;436;Tribute Tribute ;H;21;1;948;
05/08/2023, 13:04:54;0000003;256;Lft Pendant ;H;10;1;3687;
05/08/2023, 13:04:54;0000003;958;Force Pendant Tribute Rght ;F;8;3;891;
05/08/2023, 13:04:54;0000003;897;Tribute Rght Force ;C;7;0;168;
05/08/2023, 13:04:54;0000003;658;Pendant Lft Tiara ;I;3;0;1385;
05/08/2023, 13:04:54;0000001;256;Crs Crs ;J;15;0;698;
05/08/2023, 13:04:54;0000002;658;Lft Force Pendant Rght ;D;24;2;5105;
05/08/2023, 13:04:54;0000002;312;Crs Force ;K;5;2;8505;
05/08/2023, 13:04:54;0000002;987;Crs Rght Tiara ;K;23;2;567;
05/08/2023, 13:04:54;0000001;312;Crs Pendant ;K;19;3;9;
05/08/2023, 13:04:54;0000003;987;Pendant Force ;J;20;3;574;
05/08/2023, 13:04:54;0000002;582;Tribute Tiara Tribute ;A;10;1;2392;
05/08/2023, 13:04:54;0000001;852;Pendant Crs Crs Crs ;C;8;2;9659;
05/08/2023, 13:04:54;0000001;580;Crs Tribute ;H;17;2;5987;
05/08/2023, 13:04:54;0000002;512;Force Tiara Tiara Pendant ;I;20;0;7487;
05/08/2023, 13:04:54;0000001;542;Tiara Tribute Force ;D;23;0;8587;
05/08/2023, 13:04:54;0000002;582;Tiara Lft Pendant ;I;25;0;6780;
05/08/2023, 13:04:54;0000003;582;Rght Pendant ;G;25;2;7349;
05/08/2023, 13:04:54;0000001;958;Force Tiara ;I;7;2;3806;
05/08/2023, 13:04:54;0000001;542;Tribute Crs Pendant ;E;3;3;674;
05/08/2023, 13:04:54;0000001;658;Tiara Pendant Rght ;E;17;3;4079;
05/08/2023, 13:04:54;0000001;580;Force Lft Tiara Lft ;D;3;0;1824;
05/08/2023, 13:04:54;0000001;512;Rght Crs ;K;15;1;210;
05/08/2023, 13:04:54;0000002;542;Rght Crs Lft Rght ;I;6;1;7722;
05/08/2023, 13:04:54;0000001;512;Tribute Crs Pendant ;I;21;3;2476;
05/08/2023, 13:04:54;0000003;312;Tiara Lft Pendant ;I;11;0;59;
05/08/2023, 13:04:54;0000003;658;Force Force ;E;18;2;7450;
05/08/2023, 13:04:54;0000003;987;Force Crs ;C;16;0;6882;
05/08/2023, 13:04:54;0000002;845;Pendant Tiara ;F;18;0;9461;
05/08/2023, 13:04:54;0000003;312;Force Pendant Tribute Rght ;G;20;1;7290;
05/08/2023, 13:04:54;0000001;580;Tribute Tiara Tribute ;J;1;1;9109;
05/08/2023, 13:04:54;0000002;958;Force Crs Rght ;A;14;2;2059;
05/08/2023, 13:04:54;0000001;897;Pendant Crs Pendant Force ;J;1;3;3246;
05/08/2023, 13:04:54;0000001;852;Tribute Force Rght Tiara ;F;2;3;8912;
05/08/2023, 13:04:54;0000001;580;Pendant Tribute ;D;20;3;6729;
05/08/2023, 13:04:54;0000003;542;Force Rght ;F;23;0;2198;
05/08/2023, 13:04:54;0000002;580;Rght Tiara ;C;13;1;8222;
05/08/2023, 13:04:54;0000001;852;Tiara Tribute Force ;H;7;1;1750;
05/08/2023, 13:04:54;0000002;852;Crs Tribute ;J;23;3;3548;
05/08/2023, 13:04:54;0000002;256;Tribute Rght ;A;5;3;8544;
05/08/2023, 13:04:54;0000003;256;Crs Tribute ;C;14;1;1021;
05/08/2023, 13:04:54;0000001;436;Tribute Pendant Force ;E;6;1;299;
05/08/2023, 13:04:54;0000003;987;Tribute Rght Crs ;D;9;1;2993;
05/08/2023, 13:04:54;0000002;958;Pendant Tribute Tiara ;F;14;1;3644;
05/08/2023, 13:04:54;0000002;658;Force Tiara Pendant Tribute ;F;7;0;4447;
05/08/2023, 13:04:54;0000001;312;Pendant Crs ;A;15;1;8669;
05/08/2023, 13:04:54;0000001;436;Pendant Crs ;D;22;3;110;
05/08/2023, 13:04:54;0000002;436;Tribute Force ;K;20;2;1605;
05/08/2023, 13:04:54;0000001;256;Crs Force ;K;17;0;9456;
05/08/2023, 13:04:54;0000001;512;Force Pendant ;E;2;1;3414;
05/08/2023, 13:04:54;0000001;987;Pendant Crs Crs Crs ;K;7;2;2434;
05/08/2023, 13:04:54;0000001;845;Force Tiara ;E;7;2;9483;
05/08/2023, 13:04:54;0000001;436;Pendant Crs Pendant Force ;D;11;1;5609;
05/08/2023, 13:04:54;0000001;987;Force Rght Crs ;A;21;0;1644;
05/08/2023, 13:04:54;0000001;852;Crs Force Pendant Pendant ;H;15;1;5296;
05/08/2023, 13:04:54;0000003;542;Pendant Lft Tiara ;J;4;3;5090;
05/08/2023, 13:04:54;0000003;845;Rght Force ;H;5;0;8976;
05/08/2023, 13:04:54;0000001;582;Lft Tribute Pendant ;J;23;1;202;
05/08/2023, 13:04:54;0000001;987;Lft Force ;A;16;3;3902;
05/08/2023, 13:04:54;0000003;312;Crs Force Lft ;K;4;2;1485;
05/08/2023, 13:04:54;0000002;852;Tiara Crs ;I;22;3;677;
05/08/2023, 13:04:54;0000003;542;Lft Lft ;G;12;3;4704;
05/08/2023, 13:04:54;0000002;958;Force Rght ;A;18;1;6770;
05/08/2023, 13:04:54;0000002;658;Crs Pendant Lft Crs ;K;13;2;4858;
05/08/2023, 13:04:54;0000002;987;Crs Lft Crs ;I;25;2;2998;
05/08/2023, 13:04:54;0000002;312;Force Lft Rght Rght ;C;4;3;2072;
05/08/2023, 13:04:54;0000003;658;Tiara Tiara ;J;5;2;7300;
05/08/2023, 13:04:54;0000002;542;Rght Rght ;K;3;2;8080;
05/08/2023, 13:04:54;0000002;582;Crs Crs ;A;24;0;709;
05/08/2023, 13:04:54;0000001;852;Crs Pendant Tiara ;F;19;2;9327;
05/08/2023, 13:04:54;0000001;312;Force Pendant Tribute Rght ;B;15;2;8700;
05/08/2023, 13:04:54;0000002;987;Pendant Tribute ;D;8;3;6148;
05/08/2023, 13:04:54;0000001;312;Pendant Tribute Rght Lft ;G;6;0;5105;
05/08/2023, 13:04:54;0000001;852;Force Rght ;J;23;3;9531;
05/08/2023, 13:04:54;0000001;312;Tribute Crs ;H;16;0;7564;
05/08/2023, 13:04:54;0000001;897;Tribute Crs ;D;12;1;8413;
05/08/2023, 13:04:54;0000003;987;Pendant Tribute Crs Force ;B;8;0;4474;
05/08/2023, 13:04:54;0000002;845;Rght Crs ;C;6;2;2129;
05/08/2023, 13:04:54;0000003;658;Tiara Crs Rght ;D;23;2;2790;
05/08/2023, 13:04:54;0000003;987;Tribute Lft ;G;7;2;3106;
05/08/2023, 13:04:54;0000001;580;Crs Force ;J;24;1;6792;
05/08/2023, 13:04:54;0000002;852;Tiara Tiara ;A;24;2;1408;
05/08/2023, 13:04:54;0000001;582;Pendant Pendant Lft Tiara ;J;5;0;156;
05/08/2023, 13:04:54;0000001;512;Tiara Crs Force ;I;6;3;6298;
05/08/2023, 13:04:54;0000001;958;Lft Tribute Force ;H;12;1;8078;
05/08/2023, 13:04:54;0000002;580;Tiara Tiara ;B;20;2;2872;
05/08/2023, 13:04:54;0000001;436;Lft Pendant ;C;5;3;5820;
05/08/2023, 13:04:54;0000002;987;Crs Force ;B;17;3;297;
05/08/2023, 13:04:54;0000002;852;Lft Rght ;I;1;2;145;
05/08/2023, 13:04:54;0000003;582;Tribute Crs Pendant ;K;5;0;8961;
05/08/2023, 13:04:54;0000003;845;Force Pendant ;I;8;3;3214;
05/08/2023, 13:04:54;0000001;958;Force Pendant Tribute Rght ;I;25;1;3973;
05/08/2023, 13:04:54;0000001;542;Force Crs Rght ;I;20;1;9293;
05/08/2023, 13:04:54;0000001;845;Rght Crs ;J;5;1;7226;
05/08/2023, 13:04:54;0000002;582;Lft Tribute Force ;C;13;2;8333;
05/08/2023, 13:04:54;0000003;312;Tiara Tiara Crs Force ;I;7;3;7742;
05/08/2023, 13:04:54;0000001;897;Rght Tiara ;I;13;1;3853;
05/08/2023, 13:04:54;0000002;256;Pendant Force Force ;J;21;0;8720;
05/08/2023, 13:04:54;0000003;658;Pendant Tribute Tiara ;K;20;2;907;
05/08/2023, 13:04:54;0000002;512;Tiara Tribute Rght Tribute ;E;17;0;7069;
05/08/2023, 13:04:54;0000002;512;Tribute Crs Pendant ;B;8;2;1140;
05/08/2023, 13:04:54;0000002;312;Lft Lft ;G;20;2;118;
05/08/2023, 13:04:54;0000001;852;Pendant Tribute Rght Lft ;E;12;1;4882;
05/08/2023, 13:04:54;0000003;512;Crs Crs Pendant Pendant ;H;22;3;2292;
05/08/2023, 13:04:54;0000003;512;Tribute Lft ;H;25;1;9203;
05/08/2023, 13:04:54;0000001;658;Tiara Tribute ;E;22;2;1320;
05/08/2023, 13:04:54;0000001;256;Tiara Force Crs Tiara ;A;23;3;1513;
05/08/2023, 13:04:54;0000001;512;Tribute Lft ;B;8;2;9618;
05/08/2023, 13:04:54;0000002;582;Tiara Rght ;C;14;0;3023;
05/08/2023, 13:04:54;0000003;845;Tribute Force Rght Tiara ;E;4;3;2695;
05/08/2023, 13:04:54;0000003;852;Tiara Rght Crs ;I;14;1;7256;
05/08/2023, 13:04:54;0000001;512;Pendant Tiara ;C;19;3;36;
05/08/2023, 13:04:54;0000001;512;Force Pendant ;J;7;0;3060;
05/08/2023, 13:04:54;0000003;542;Crs Tiara Lft Crs ;K;12;3;1351;
05/08/2023, 13:04:54;0000001;436;Lft Tiara Force Pendant ;A;18;1;2279;
05/08/2023, 13:04:54;0000002;958;Rght Tiara Force ;B;15;3;5834;
05/08/2023, 13:04:54;0000003;580;Tribute Rght Force ;I;8;1;6593;
05/08/2023, 13:04:54;0000001;256;Crs Crs Pendant ;G;13;1;4243;
05/08/2023, 13:04:54;0000001;845;Force Force Tribute ;D;22;3;9737;
05/08/2023, 13:04:54;0000002;580;Crs Tiara Lft Crs ;G;6;0;1520;
05/08/2023, 13:04:54;0000001;958;Rght Crs ;F;3;2;7412;
05/08/2023, 13:04:54;0000003;542;Force Lft Tribute Tiara ;A;9;0;6678;
05/08/2023, 13:04:54;0000002;658;Tribute Tribute ;F;9;0;8023;
05/08/2023, 13:04:54;0000001;256;Lft Lft ;C;7;0;3050;
05/08/2023, 13:04:54;0000003;987;Rght Rght ;K;12;0;9107;
05/08/2023, 13:04:54;0000001;256;Pendant Crs Crs Crs ;B;19;0;2536;
05/08/2023, 13:04:54;0000001;312;Pendant Tribute Rght Lft ;D;20;3;5424;
05/08/2023, 13:04:54;0000001;658;Force Tribute Pendant ;G;16;2;7467;
05/08/2023, 13:04:54;0000002;958;Crs Lft Lft ;B;1;0;6571;
05/08/2023, 13:04:54;0000001;852;Force Force Tribute ;B;10;0;3600;
05/08/2023, 13:04:54;0000001;658;Tribute Crs Pendant ;H;24;1;6720;
05/08/2023, 13:04:54;0000002;658;Tribute Rght Tiara ;J;20;2;2364;
05/08/2023, 13:04:54;0000001;512;Crs Tiara ;D;17;1;5963;
05/08/2023, 13:04:54;0000001;852;Lft Tiara Pendant ;D;23;2;1767;
05/08/2023, 13:04:54;0000001;256;Force Crs Force ;J;9;2;4373;
05/08/2023, 13:04:54;0000003;582;Crs Tribute Rght Lft ;H;8;1;8543;
05/08/2023, 13:04:54;0000001;852;Tiara Pendant Tiara Force ;H;14;3;9510;
05/08/2023, 13:04:54;0000002;312;Pendant Tribute Tiara ;H;14;1;4974;
05/08/2023, 13:04:54;0000002;312;Pendant Rght Tribute ;H;15;0;221;
05/08/2023, 13:04:54;0000001;658;Crs Tiara ;H;21;3;9277;
05/08/2023, 13:04:54;0000001;256;Tiara Tiara ;F;3;2;7304;
05/08/2023, 13:04:54;0000001;658;Tribute Tribute Force ;I;11;3;8658;
05/08/2023, 13:04:54;0000001;512;Pendant Crs ;G;22;3;1113;
05/08/2023, 13:04:54;0000002;580;Force Crs Rght ;G;15;2;4084;
05/08/2023, 13:04:54;0000002;436;Force Rght ;I;13;0;2724;
05/08/2023, 13:04:54;0000003;582;Force Pendant Tribute Rght ;F;14;0;6274;
05/08/2023, 13:04:54;0000002;958;Pendant Crs ;C;1;1;4814;
05/08/2023, 13:04:54;0000001;312;Tribute Pendant Force ;D;10;2;3833;
05/08/2023, 13:04:54;0000003;436;Tribute Tribute ;A;5;0;1020;
05/08/2023, 13:04:54;0000003;512;Rght Force ;I;15;2;6482;
05/08/2023, 13:04:54;0000002;542;Force Pendant Tribute Rght ;G;15;2;7754;
05/08/2023, 13:04:54;0000001;512;Crs Tribute Lft ;F;13;2;1680;
05/08/2023, 13:04:54;0000003;958;Tribute Force ;F;8;0;554;
05/08/2023, 13:04:54;0000002;542;Lft Crs ;J;15;3;1072;
05/08/2023, 13:04:54;0000002;582;Force Crs Force ;H;21;0;5239;
05/08/2023, 13:04:54;0000001;897;Lft Pendant Pendant ;K;15;3;7434;
05/08/2023, 13:04:54;0000001;897;Pendant Crs Crs Crs ;J;6;0;515;
05/08/2023, 13:04:54;0000001;958;Tribute Crs Force ;I;5;3;2304;
05/08/2023, 13:04:54;0000003;958;Crs Lft Rght Rght ;E;6;2;6002;
05/08/2023, 13:04:54;0000002;256;Force Tiara Pendant Tribute ;C;6;0;4797;
05/08/2023, 13:04:54;0000001;312;Pendant Rght Crs ;I;22;1;9707;
05/08/2023, 13:04:54;0000002;845;Crs Crs Tribute Pendant ;F;11;0;7764;
05/08/2023, 13:04:54;0000001;542;Pendant Tribute Tiara ;F;8;3;396;
05/08/2023, 13:04:54;0000003;845;Crs Pendant Tiara Rght ;D;8;0;3158;
05/08/2023, 13:04:54;0000002;987;Force Lft Tiara Lft ;G;7;3;2604;
05/08/2023, 13:04:54;0000001;897;Tribute Rght ;C;1;3;807;
05/08/2023, 13:04:54;0000002;512;Force Tiara Pendant Tribute ;I;2;3;6833;
05/08/2023, 13:04:54;0000001;312;Pendant Crs ;B;22;3;4279;
05/08/2023, 13:04:54;0000003;658;Lft Tribute Force ;B;12;0;4719;
05/08/2023, 13:04:54;0000001;852;Crs Crs ;D;8;3;5787;
05/08/2023, 13:04:54;0000002;897;Pendant Tiara Crs Tiara ;I;24;3;9196;
05/08/2023, 13:04:54;0000002;987;Crs Tribute ;K;16;2;8285;
05/08/2023, 13:04:54;0000002;580;Pendant Force ;J;1;2;7437;
05/08/2023, 13:04:54;0000001;897;Tiara Crs Force ;G;7;1;4468;
05/08/2023, 13:04:54;0000001;312;Tiara Pendant Tiara Force ;G;17;2;514;
05/08/2023, 13:04:54;0000002;852;Crs Force ;E;13;0;7309;
05/08/2023, 13:04:54;0000001;852;Crs Pendant Force Pendant ;C;17;0;9234;
05/08/2023, 13:04:54;0000003;658;Tiara Rght ;H;12;0;64;
05/08/2023, 13:04:54;0000001;580;Force Crs Rght ;I;24;2;5893;
05/08/2023, 13:04:54;0000003;658;Crs Tribute Rght Lft ;F;9;3;6893;
05/08/2023, 13:04:54;0000003;312;Force Pendant ;K;1;1;7948;
05/08/2023, 13:04:54;0000001;512;Tribute Tiara Tribute ;A;11;0;3085;
05/08/2023, 13:04:54;0000003;512;Lft Crs ;B;12;2;4004;
05/08/2023, 13:04:54;0000003;512;Crs Tiara Tribute ;I;12;0;5664;
05/08/2023, 13:04:54;0000002;436;Rght Crs ;E;17;1;7748;
05/08/2023, 13:04:54;0000003;582;Crs Crs ;D;21;3;4608;
05/08/2023, 13:04:54;0000003;958;Pendant Force ;F;10;3;6658;
05/08/2023, 13:04:54;0000002;845;Crs Crs Tribute Pendant ;F;1;3;4034;
05/08/2023, 13:04:54;0000003;582;Rght Crs Lft Rght ;K;13;1;6649;
05/08/2023, 13:04:54;0000002;582;Crs Pendant ;K;18;3;7362;
05/08/2023, 13:04:54;0000003;256;Tiara Rght ;F;19;0;5628;
05/08/2023, 13:04:54;0000003;436;Tribute Lft Crs Rght ;F;1;1;8112;
05/08/2023, 13:04:54;0000002;582;Pendant Force ;I;22;2;6392;
05/08/2023, 13:04:54;0000003;512;Crs Force ;F;1;2;4818;
05/08/2023, 13:04:54;0000001;582;Pendant Rght Rght Rght ;B;18;0;4319;
05/08/2023, 13:04:54;0000002;845;Tiara Tribute ;C;4;3;2150;
05/08/2023, 13:04:54;0000001;542;Crs Crs Pendant Pendant ;A;7;3;2146;
05/08/2023, 13:04:54;0000002;436;Rght Tribute ;K;25;3;1937;
05/08/2023, 13:04:54;0000003;958;Tiara Lft Pendant ;F;1;0;2640;
05/08/2023, 13:04:54;0000002;845;Force Lft Rght Rght ;A;15;3;7830;
05/08/2023, 13:04:54;0000002;582;Rght Tribute ;B;16;2;1014;
05/08/2023, 13:04:54;0000002;580;Tiara Pendant Rght ;J;1;1;4151;
05/08/2023, 13:04:54;0000002;542;Pendant Crs ;B;16;3;494;
05/08/2023, 13:04:54;0000001;542;Force Pendant ;K;19;0;4714;
05/08/2023, 13:04:54;0000003;542;Tribute Tribute Force ;A;21;2;5786;
05/08/2023, 13:04:54;0000002;542;Lft Force ;B;5;1;571;
05/08/2023, 13:04:54;0000001;852;Force Pendant ;H;17;3;872;
05/08/2023, 13:04:54;0000002;542;Tribute Crs Force ;E;16;0;1109;
05/08/2023, 13:04:54;0000003;987;Tiara Pendant Tiara Force ;K;6;1;7608;
05/08/2023, 13:04:54;0000001;256;Force Lft Pendant Lft ;B;3;0;7992;
05/08/2023, 13:04:54;0000003;512;Rght Rght ;B;18;1;4709;
05/08/2023, 13:04:54;0000002;958;Crs Lft Crs ;I;24;2;156;
05/08/2023, 13:04:54;0000002;958;Force Crs Rght ;D;7;1;6843;
05/08/2023, 13:04:54;0000003;852;Tribute Force Rght Tiara ;J;13;3;7428;
05/08/2023, 13:04:54;0000002;312;Pendant Tribute Crs Force ;K;11;1;1071;
05/08/2023, 13:04:54;0000003;987;Force Lft Pendant Lft ;H;8;2;8759;
05/08/2023, 13:04:54;0000003;256;Tribute Tiara Tribute ;F;2;0;5444;
05/08/2023, 13:04:54;0000003;658;Rght Tribute ;C;17;0;2469;
05/08/2023, 13:04:54;0000001;852;Rght Rght ;E;21;0;4261;
05/08/2023, 13:04:54;0000001;512;Crs Lft Rght Rght ;C;20;0;8967;
05/08/2023, 13:04:54;0000003;542;Crs Tribute ;A;7;0;1070;
05/08/2023, 13:04:54;0000002;542;Pendant Tiara ;B;18;2;6979;
05/08/2023, 13:04:54;0000002;580;Lft Tribute Pendant ;F;18;2;3574;
05/08/2023, 13:04:54;0000001;897;Lft Rght ;H;24;3;4395;
05/08/2023, 13:04:54;0000002;580;Lft Rght Tiara Pendant ;G;16;2;1751;
05/08/2023, 13:04:54;0000003;582;Lft Pendant ;I;19;2;9604;
05/08/2023, 13:04:54;0000002;256;Lft Tribute Pendant ;K;11;3;5374;
05/08/2023, 13:04:54;0000001;312;Tribute Force Rght Tiara ;C;6;1;9014;
05/08/2023, 13:04:54;0000001;845;Tiara Tiara ;J;6;2;69;
05/08/2023, 13:04:54;0000002;658;Tribute Crs Rght ;J;1;1;9622;
05/08/2023, 13:04:54;0000001;958;Pendant Rght Tribute Tiara ;D;4;1;8079;
05/08/2023, 13:04:54;0000003;897;Force Tribute Lft Tiara ;G;19;1;124;
05/08/2023, 13:04:54;0000001;897;Pendant Force Force ;H;17;2;4011;
05/08/2023, 13:04:54;0000001;987;Tribute Lft Crs Rght ;H;7;3;9656;
05/08/2023, 13:04:54;0000001;845;Force Force Tribute ;J;10;2;7216;
05/08/2023, 13:04:54;0000002;658;Tribute Tribute ;E;3;2;8927;
05/08/2023, 13:04:54;0000002;312;Tiara Tribute Rght Tribute ;A;24;2;1950;
05/08/2023, 13:04:54;0000002;436;Tiara Tribute ;B;7;3;7140;
