data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000001;436;Pendant Tiara Lft ;K;17;0;6773;
05/08/2023, 13:04:54;0000002;436;Pendant Crs ;C;15;2;1346;
05/08/2023, 13:04:54;0000003;436;Crs Crs Tribute Pendant ;J;5;1;7841;
05/08/2023, 13:04:54;0000002;512;Tiara Force Crs Tiara ;A;1;1;112;
05/08/2023, 13:04:54;0000003;312;Force Rght Crs Force ;C;23;3;284;
05/08/2023, 13:04:54;0000002;658;Rght Force ;D;7;1;3485;
05/08/2023, 13:04:54;0000003;256;Tiara Force Rght Lft ;A;9;0;9216;
05/08/2023, 13:04:54;0000001;582;Tiara Pendant Rght ;H;23;0;4282;
05/08/2023, 13:04:54;0000002;897;Lft Tribute Force ;I;2;0;4304;
05/08/2023, 13:04:54;0000003;987;Crs Pendant Force Pendant ;F;11;3;1579;
05/08/2023, 13:04:54;0000001;542;Tribute Rght Force ;A;22;1;3129;
05/08/2023, 13:04:54;0000001;958;Force Rght ;K;17;1;4866;
05/08/2023, 13:04:54;0000003;852;Force Force Tribute ;H;21;0;5490;
05/08/2023, 13:04:54;0000002;512;Crs Force ;G;3;0;2362;
05/08/2023, 13:04:54;0000002;897;Lft Lft Lft ;G;10;3;9117;
05/08/2023, 13:04:54;0000002;987;Lft Pendant ;A;11;1;8837;
05/08/2023, 13:04:54;0000001;845;Pendant Force ;B;19;0;6082;
05/08/2023, 13:04:54;0000002;542;Tiara Pendant Rght ;H;9;1;8479;
05/08/2023, 13:04:54;0000003;542;Rght Crs ;F;8;3;1694;
05/08/2023, 13:04:54;0000002;580;Force Rght Crs ;J;10;2;8894;
05/08/2023, 13:04:54;0000003;582;Pendant Crs Pendant Force ;C;22;3;7430;
05/08/2023, 13:04:54;0000002;845;Crs Lft Crs ;J;14;2;6447;
05/08/2023, 13:04:54;0000003;658;Force Pendant ;B;13;2;4671;
05/08/2023, 13:04:54;0000003;312;Pendant Tiara Lft ;I;21;1;1919;
05/08/2023, 13:04:54;0000003;845;Pendant Crs Pendant Lft ;F;8;1;7873;
05/08/2023, 13:04:54;0000002;580;Lft Crs ;I;2;0;5971;
05/08/2023, 13:04:54;0000001;580;Lft Pendant Pendant ;H;23;1;201;
05/08/2023, 13:04:54;0000001;897;Force Crs Rght ;A;2;1;1179;
05/08/2023, 13:04:54;0000003;512;Crs Lft Lft ;F;15;0;4320;
05/08/2023, 13:04:54;0000003;312;Rght Crs ;D;23;3;8410;
05/08/2023, 13:04:54;0000003;845;Crs Tiara Rght Tiara ;D;25;1;2344;
05/08/2023, 13:04:54;0000002;897;Pendant Lft Tiara ;E;10;1;3533;
05/08/2023, 13:04:54;0000003;582;Crs Force ;B;4;2;6274;
05/08/2023, 13:04:54;0000003;256;Tiara Lft Pendant ;J;19;3;3960;
05/08/2023, 13:04:54;0000002;852;Force Lft Pendant Lft ;F;15;0;9579;
05/08/2023, 13:04:54;0000003;542;Tiara Pendant Rght ;B;8;2;3006;
05/08/2023, 13:04:54;0000002;512;Crs Pendant Lft Crs ;I;14;0;5881;
05/08/2023, 13:04:54;0000002;845;Crs Tiara Lft Crs ;I;10;3;1942;
05/08/2023, 13:04:54;0000002;958;Tribute Rght ;A;11;2;9224;
05/08/2023, 13:04:54;0000001;580;Crs Crs Pendant Pendant ;E;19;3;5508;
05/08/2023, 13:04:54;0000001;987;Lft Rght Rght ;J;25;2;9698;
05/08/2023, 13:04:54;0000001;312;Force Crs Force ;C;14;2;3736;
05/08/2023, 13:04:54;0000002;958;Force Lft Tiara Lft ;J;22;3;8684;
05/08/2023, 13:04:54;0000001;987;Tiara Tiara Force ;D;3;3;6595;
05/08/2023, 13:04:54;0000002;658;Force Rght Crs Force ;E;7;0;2692;
05/08/2023, 13:04:54;0000001;658;Pendant Tribute Rght Lft ;E;7;1;7370;
05/08/2023, 13:04:54;0000002;256;Crs Pendant ;D;7;0;9098;
05/08/2023, 13:04:54;0000001;852;Tiara Rght Lft ;G;2;1;3357;
05/08/2023, 13:04:54;0000003;852;Crs Rght ;C;8;0;1201;
05/08/2023, 13:04:54;0000001;987;Tiara Tribute Rght Pendant ;A;15;1;4458;
05/08/2023, 13:04:54;0000001;958;Crs Pendant ;B;5;0;3359;
05/08/2023, 13:04:54;0000002;542;Tiara Tiara Crs Force ;C;15;0;7954;
05/08/2023, 13:04:54;0000003;436;Pendant Tiara Lft ;K;10;1;4976;
05/08/2023, 13:04:54;0000002;512;Lft Tribute Force ;I;5;2;8104;
05/08/2023, 13:04:54;0000003;256;Lft Rght ;E;3;2;7003;
05/08/2023, 13:04:54;0000002;580;Tiara Tribute ;K;17;3;9800;
05/08/2023, 13:04:54;0000002;436;Tiara Rght Crs ;E;19;2;4099;
05/08/2023, 13:04:54;0000002;958;Tribute Tiara Tribute ;B;9;2;3370;
05/08/2023, 13:04:54;0000001;852;Crs Rght ;D;3;3;3585;
05/08/2023, 13:04:54;0000001;582;Pendant Rght Crs ;F;17;0;2840;
05/08/2023, 13:04:54;0000002;580;Pendant Force Force ;B;12;0;3723;
05/08/2023, 13:04:54;0000002;582;Tribute Force Rght Tiara ;F;19;3;2920;
05/08/2023, 13:04:54;0000002;312;Lft Tiara Force Pendant ;C;17;1;9625;
05/08/2023, 13:04:54;0000003;958;Pendant Force Force ;F;11;1;6286;
05/08/2023, 13:04:54;0000002;542;Force Tiara Tiara Pendant ;J;23;0;1100;
05/08/2023, 13:04:54;0000001;987;Tiara Rght ;F;22;1;9602;
05/08/2023, 13:04:54;0000002;852;Lft Tiara Force Pendant ;H;4;0;6706;
05/08/2023, 13:04:54;0000001;542;Force Lft Tribute Tiara ;B;7;2;4260;
05/08/2023, 13:04:54;0000001;580;Crs Pendant ;B;2;3;4101;
05/08/2023, 13:04:54;0000002;436;Tribute Tiara Tribute ;B;17;2;160;
05/08/2023, 13:04:54;0000001;256;Lft Rght ;E;14;0;1130;
05/08/2023, 13:04:54;0000001;582;Lft Rght ;D;13;3;4738;
05/08/2023, 13:04:54;0000001;256;Crs Force ;D;20;0;5457;
05/08/2023, 13:04:54;0000002;582;Tribute Rght ;C;20;1;22;
05/08/2023, 13:04:54;0000002;958;Rght Tribute Lft ;D;2;3;9413;
05/08/2023, 13:04:54;0000002;436;Lft Rght Tiara Pendant ;C;5;3;419;
05/08/2023, 13:04:54;0000003;845;Lft Pendant ;K;14;2;4297;
05/08/2023, 13:04:54;0000001;512;Pendant Tiara Lft ;K;2;3;5343;
05/08/2023, 13:04:54;0000001;958;Tiara Tribute Lft ;C;23;1;7582;
05/08/2023, 13:04:54;0000003;580;Crs Tribute Lft ;I;7;3;3813;
05/08/2023, 13:04:54;0000003;845;Tiara Tiara Crs Force ;I;12;0;2191;
05/08/2023, 13:04:54;0000002;542;Crs Tiara Rght Tiara ;A;13;2;5975;
05/08/2023, 13:04:54;0000002;845;Crs Tiara Tribute ;A;12;3;4309;
05/08/2023, 13:04:54;0000002;852;Pendant Crs Pendant Force ;F;21;2;417;
05/08/2023, 13:04:54;0000003;987;Rght Tiara Force Tribute ;G;21;3;9083;
05/08/2023, 13:04:54;0000001;580;Tribute Lft ;J;6;0;7902;
05/08/2023, 13:04:54;0000002;658;Pendant Force Force ;F;2;1;8839;
05/08/2023, 13:04:54;0000001;542;Tribute Pendant Force ;F;23;2;8675;
05/08/2023, 13:04:54;0000003;256;Crs Crs Pendant ;C;10;1;7156;
05/08/2023, 13:04:54;0000002;987;Tribute Lft ;I;5;1;2397;
05/08/2023, 13:04:54;0000002;658;Lft Rght ;C;24;2;9483;
05/08/2023, 13:04:54;0000001;987;Force Rght ;A;23;1;1948;
05/08/2023, 13:04:54;0000002;580;Rght Tiara ;E;13;1;7683;
05/08/2023, 13:04:54;0000001;658;Pendant Tiara Crs Tiara ;A;17;1;4602;
05/08/2023, 13:04:54;0000001;987;Lft Rght Rght ;A;11;1;7885;
05/08/2023, 13:04:54;0000002;256;Crs Crs Crs ;C;14;0;1410;
05/08/2023, 13:04:54;0000003;542;Rght Crs Lft Rght ;K;20;2;3069;
05/08/2023, 13:04:54;0000003;845;Tiara Crs Force ;G;4;0;6033;
05/08/2023, 13:04:54;0000003;958;Tiara Rght ;E;24;0;456;
05/08/2023, 13:04:54;0000003;256;Tiara Tiara ;G;11;0;7968;
05/08/2023, 13:04:54;0000001;436;Pendant Tribute Rght Lft ;J;5;3;2282;
05/08/2023, 13:04:54;0000003;436;Tiara Rght ;H;10;2;1867;
05/08/2023, 13:04:54;0000002;512;Tiara Rght ;D;16;0;8752;
05/08/2023, 13:04:54;0000001;512;Pendant Force ;D;5;0;622;
05/08/2023, 13:04:54;0000003;852;Pendant Rght Tribute ;B;25;3;2064;
05/08/2023, 13:04:54;0000003;512;Force Lft Pendant Lft ;E;15;0;2458;
05/08/2023, 13:04:54;0000001;256;Rght Tribute ;D;7;1;443;
05/08/2023, 13:04:54;0000003;582;Tiara Pendant Tiara Force ;E;24;1;4838;
05/08/2023, 13:04:54;0000003;958;Force Lft Pendant Lft ;B;20;2;2455;
05/08/2023, 13:04:54;0000001;542;Crs Crs ;C;11;1;9383;
05/08/2023, 13:04:54;0000001;312;Lft Rght ;K;25;2;5331;
05/08/2023, 13:04:54;0000003;852;Force Crs Force ;F;6;2;7862;
05/08/2023, 13:04:54;0000003;312;Rght Pendant ;K;23;0;9051;
05/08/2023, 13:04:54;0000001;542;Force Lft Pendant Lft ;C;18;0;1881;
05/08/2023, 13:04:54;0000001;987;Crs Crs ;E;17;1;4339;
05/08/2023, 13:04:54;0000002;582;Tribute Rght Crs Crs ;J;7;1;5601;
05/08/2023, 13:04:54;0000001;987;Crs Tribute ;K;21;0;83;
05/08/2023, 13:04:54;0000003;852;Lft Pendant Pendant ;F;16;3;1671;
05/08/2023, 13:04:54;0000002;512;Pendant Tribute Rght Lft ;F;24;1;3514;
05/08/2023, 13:04:54;0000003;582;Force Pendant ;J;19;2;1452;
05/08/2023, 13:04:54;0000002;256;Rght Crs Lft Rght ;B;9;1;521;
05/08/2023, 13:04:54;0000002;658;Crs Force Lft ;I;6;1;6232;
05/08/2023, 13:04:54;0000003;582;Rght Tribute Lft ;J;9;0;1082;
05/08/2023, 13:04:54;0000002;256;Crs Rght Tiara ;B;8;2;7411;
05/08/2023, 13:04:54;0000003;897;Crs Crs Pendant ;C;21;1;5504;
05/08/2023, 13:04:54;0000001;512;Crs Tiara Tribute ;I;15;2;7549;
05/08/2023, 13:04:54;0000001;436;Rght Tribute Lft ;D;11;1;4901;
05/08/2023, 13:04:54;0000002;658;Tiara Tiara Force ;I;2;0;153;
05/08/2023, 13:04:54;0000003;852;Force Crs Force ;E;23;3;4431;
05/08/2023, 13:04:54;0000002;987;Rght Force ;B;2;2;5111;
05/08/2023, 13:04:54;0000002;897;Tiara Force Crs Tiara ;H;9;1;9144;
05/08/2023, 13:04:54;0000002;987;Tiara Tribute Lft ;C;9;2;5913;
05/08/2023, 13:04:54;0000003;582;Crs Crs Pendant Pendant ;I;21;0;79;
05/08/2023, 13:04:54;0000002;852;Force Rght Crs ;J;17;3;5390;
05/08/2023, 13:04:54;0000001;845;Tiara Tiara Force ;E;15;1;8265;
05/08/2023, 13:04:54;0000001;582;Rght Force ;F;10;1;6188;
05/08/2023, 13:04:54;0000002;658;Tiara Tiara Force ;C;8;2;22;
05/08/2023, 13:04:54;0000003;958;Lft Rght ;C;24;0;5119;
05/08/2023, 13:04:54;0000003;987;Force Rght Crs Force ;D;2;2;3975;
05/08/2023, 13:04:54;0000002;958;Lft Force Pendant Rght ;D;2;0;3217;
05/08/2023, 13:04:54;0000002;987;Lft Tiara Force Pendant ;J;6;3;6983;
05/08/2023, 13:04:54;0000002;256;Lft Rght Rght ;I;1;0;3390;
05/08/2023, 13:04:54;0000001;852;Crs Tribute Lft ;I;20;3;6284;
05/08/2023, 13:04:54;0000001;987;Crs Tiara Rght Tiara ;I;18;1;1920;
05/08/2023, 13:04:54;0000002;312;Lft Rght Rght ;F;12;2;643;
05/08/2023, 13:04:54;0000002;958;Pendant Rght Tribute ;J;25;0;1815;
05/08/2023, 13:04:54;0000002;958;Crs Tribute ;A;6;1;3625;
05/08/2023, 13:04:54;0000003;512;Rght Crs ;C;12;2;4624;
05/08/2023, 13:04:54;0000001;436;Tribute Lft Tribute ;A;22;1;7220;
05/08/2023, 13:04:54;0000002;436;Force Rght ;B;11;1;362;
05/08/2023, 13:04:54;0000002;582;Tribute Tiara Tribute ;I;5;0;1689;
05/08/2023, 13:04:54;0000002;845;Tiara Tribute ;A;16;0;6157;
05/08/2023, 13:04:54;0000003;897;Tiara Tribute ;F;13;3;8051;
05/08/2023, 13:04:54;0000001;312;Tiara Pendant Tiara Force ;F;15;1;9108;
05/08/2023, 13:04:54;0000003;658;Tiara Crs Force ;H;7;0;4678;
05/08/2023, 13:04:54;0000003;582;Lft Crs ;B;15;3;4587;
05/08/2023, 13:04:54;0000001;658;Lft Pendant ;H;11;0;4557;
05/08/2023, 13:04:54;0000001;512;Lft Crs Force Force ;J;7;0;3606;
05/08/2023, 13:04:54;0000003;542;Crs Force ;K;7;2;4519;
05/08/2023, 13:04:54;0000002;845;Tribute Pendant Force ;F;11;2;8879;
05/08/2023, 13:04:54;0000001;436;Pendant Rght Rght Rght ;B;8;0;287;
05/08/2023, 13:04:54;0000001;256;Tiara Tiara ;H;14;1;9934;
05/08/2023, 13:04:54;0000001;658;Tribute Tribute Force ;D;5;2;5076;
05/08/2023, 13:04:54;0000003;845;Force Lft Tribute Tiara ;I;11;1;2008;
05/08/2023, 13:04:54;0000002;845;Tribute Crs Rght ;G;1;0;5679;
05/08/2023, 13:04:54;0000001;580;Pendant Crs Pendant Lft ;G;18;1;2553;
05/08/2023, 13:04:54;0000002;852;Tribute Tribute Force ;A;18;3;6474;
05/08/2023, 13:04:54;0000002;987;Tribute Tiara Tribute ;K;24;1;1105;
05/08/2023, 13:04:54;0000003;658;Crs Crs Tribute Pendant ;F;20;2;9444;
05/08/2023, 13:04:54;0000002;256;Force Tiara Pendant Tribute ;G;4;0;6429;
05/08/2023, 13:04:54;0000001;987;Pendant Force ;G;22;1;8597;
05/08/2023, 13:04:54;0000001;436;Crs Tribute ;A;2;0;3684;
05/08/2023, 13:04:54;0000003;312;Crs Pendant Force Pendant ;B;13;3;4368;
05/08/2023, 13:04:54;0000001;256;Rght Tiara Force Tribute ;G;21;1;9969;
05/08/2023, 13:04:54;0000001;845;Crs Pendant ;F;12;0;7268;
05/08/2023, 13:04:54;0000002;542;Rght Rght ;G;16;3;3109;
05/08/2023, 13:04:54;0000001;312;Pendant Crs Pendant Lft ;A;25;0;6376;
05/08/2023, 13:04:54;0000003;845;Force Tiara Pendant ;K;22;1;6716;
05/08/2023, 13:04:54;0000003;542;Lft Rght Rght ;C;18;1;3307;
05/08/2023, 13:04:54;0000003;542;Tribute Crs Pendant ;K;10;2;6978;
05/08/2023, 13:04:54;0000003;542;Force Lft Tiara Lft ;A;20;1;7642;
05/08/2023, 13:04:54;0000002;512;Crs Tiara Lft Crs ;D;11;0;4362;
05/08/2023, 13:04:54;0000003;852;Lft Pendant ;F;1;3;9501;
05/08/2023, 13:04:54;0000001;897;Tribute Tiara Tribute ;H;8;0;2841;
05/08/2023, 13:04:54;0000001;958;Tribute Crs Rght ;H;2;0;7048;
05/08/2023, 13:04:54;0000001;542;Force Rght ;F;18;3;9799;
05/08/2023, 13:04:54;0000003;658;Pendant Tribute Tiara ;A;23;2;8821;
05/08/2023, 13:04:54;0000003;897;Rght Rght ;I;7;2;8580;
05/08/2023, 13:04:54;0000002;658;Crs Crs ;C;17;2;4233;
05/08/2023, 13:04:54;0000003;987;Tiara Tribute Force ;A;1;2;3037;
05/08/2023, 13:04:54;0000003;512;Crs Tribute ;K;11;2;3169;
05/08/2023, 13:04:54;0000002;256;Force Rght ;C;22;0;1771;
05/08/2023, 13:04:54;0000002;580;Rght Tiara Force ;H;10;3;9281;
05/08/2023, 13:04:54;0000003;256;Lft Force ;D;10;0;5795;
05/08/2023, 13:04:54;0000003;436;Tiara Rght Lft ;I;17;2;5428;
05/08/2023, 13:04:54;0000001;852;Force Rght Crs Force ;E;10;0;875;
05/08/2023, 13:04:54;0000001;987;Force Crs Force ;A;10;1;8527;
05/08/2023, 13:04:54;0000001;580;Force Pendant ;F;12;0;5755;
05/08/2023, 13:04:54;0000001;256;Tribute Rght Tiara ;I;15;3;3886;
05/08/2023, 13:04:54;0000001;512;Tribute Crs Pendant ;G;25;0;4411;
05/08/2023, 13:04:54;0000002;312;Lft Rght ;D;6;1;4406;
05/08/2023, 13:04:54;0000003;312;Rght Rght ;D;23;2;8520;
05/08/2023, 13:04:54;0000001;542;Tribute Force ;E;1;0;9784;
05/08/2023, 13:04:54;0000001;987;Crs Rght Tiara ;C;7;2;422;
05/08/2023, 13:04:54;0000001;256;Tribute Crs Force ;D;24;2;8162;
05/08/2023, 13:04:54;0000002;312;Tiara Tribute Lft ;K;8;0;7036;
05/08/2023, 13:04:54;0000001;436;Tiara Crs Force ;I;13;0;6552;
05/08/2023, 13:04:54;0000003;580;Crs Force Lft ;A;25;3;7692;
05/08/2023, 13:04:54;0000001;542;Force Pendant ;J;11;0;9119;
05/08/2023, 13:04:54;0000001;256;Crs Tiara Lft Crs ;C;15;2;4950;
05/08/2023, 13:04:54;0000003;897;Lft Pendant ;B;15;2;8451;
05/08/2023, 13:04:54;0000002;582;Rght Crs ;A;25;3;9048;
05/08/2023, 13:04:54;0000003;987;Pendant Rght Rght Rght ;B;5;3;7509;
05/08/2023, 13:04:54;0000003;852;Pendant Pendant Lft Tiara ;K;8;1;4369;
05/08/2023, 13:04:54;0000001;542;Tiara Tribute ;E;8;0;7330;
05/08/2023, 13:04:54;0000001;987;Force Tiara ;G;23;0;7029;
05/08/2023, 13:04:54;0000002;845;Pendant Rght Tribute Tiara ;B;25;3;91;
05/08/2023, 13:04:54;0000003;256;Pendant Crs Pendant Lft ;D;17;0;3973;
05/08/2023, 13:04:54;0000001;897;Pendant Rght Crs ;A;10;1;9311;
05/08/2023, 13:04:54;0000001;256;Tribute Crs ;I;25;3;9172;
05/08/2023, 13:04:54;0000001;582;Pendant Rght Crs ;K;21;2;9820;
05/08/2023, 13:04:54;0000001;658;Force Lft Tribute Tiara ;I;16;3;2792;
05/08/2023, 13:04:54;0000003;852;Crs Tribute ;C;23;0;4194;
05/08/2023, 13:04:54;0000003;436;Pendant Rght Tribute Tiara ;C;22;1;479;
05/08/2023, 13:04:54;0000001;582;Rght Force Tiara Tiara ;J;17;3;2803;
05/08/2023, 13:04:54;0000001;987;Lft Rght ;H;10;3;1116;
05/08/2023, 13:04:54;0000003;958;Lft Rght Tiara Pendant ;K;16;3;2252;
05/08/2023, 13:04:54;0000003;582;Pendant Rght Tribute ;I;4;2;9623;
05/08/2023, 13:04:54;0000002;256;Pendant Tiara Crs Tiara ;F;13;1;2678;
05/08/2023, 13:04:54;0000003;897;Tribute Lft Crs Rght ;G;11;3;7600;
05/08/2023, 13:04:54;0000001;987;Force Lft Tiara Lft ;F;19;1;6096;
05/08/2023, 13:04:54;0000001;958;Pendant Force ;A;9;3;2652;
05/08/2023, 13:04:54;0000001;582;Rght Tiara Force ;H;4;3;7957;
05/08/2023, 13:04:54;0000003;312;Tribute Crs ;G;25;1;672;
05/08/2023, 13:04:54;0000001;897;Tiara Tiara ;J;9;0;5322;
05/08/2023, 13:04:54;0000002;897;Crs Pendant ;C;3;0;9083;
05/08/2023, 13:04:54;0000002;256;Tribute Rght Crs Crs ;D;4;1;2686;
05/08/2023, 13:04:54;0000001;542;Tribute Crs Rght ;E;8;2;5923;
05/08/2023, 13:04:54;0000003;312;Tribute Rght Tiara ;K;3;3;4779;
05/08/2023, 13:04:54;0000001;987;Lft Tiara Pendant ;G;24;1;3258;
05/08/2023, 13:04:54;0000001;658;Crs Tribute Rght Lft ;I;11;2;6704;
05/08/2023, 13:04:54;0000003;580;Tiara Force Crs Tiara ;H;14;3;1440;
05/08/2023, 13:04:54;0000003;436;Lft Pendant ;B;17;1;3911;
05/08/2023, 13:04:54;0000001;845;Tribute Tribute ;A;8;1;3983;
05/08/2023, 13:04:54;0000001;580;Crs Pendant Tiara Rght ;A;4;2;5554;
05/08/2023, 13:04:54;0000002;987;Pendant Tiara Crs Tiara ;B;21;3;8425;
05/08/2023, 13:04:54;0000001;658;Crs Tribute ;K;14;3;9972;
05/08/2023, 13:04:54;0000002;256;Lft Pendant Pendant ;J;14;0;1222;
05/08/2023, 13:04:54;0000003;658;Pendant Rght Tribute ;G;20;1;8872;
05/08/2023, 13:04:54;0000002;958;Tribute Tiara Tribute ;K;16;3;9278;
05/08/2023, 13:04:54;0000002;845;Crs Tiara Lft Crs ;K;23;3;7207;
05/08/2023, 13:04:54;0000002;542;Crs Crs ;H;1;1;1586;
05/08/2023, 13:04:54;0000001;580;Tiara Force Crs Tiara ;E;10;1;1216;
05/08/2023, 13:04:54;0000002;436;Force Lft Tiara Lft ;J;24;2;5507;
05/08/2023, 13:04:54;0000001;582;Lft Crs ;K;15;3;9047;
05/08/2023, 13:04:54;0000003;256;Tiara Crs Force ;E;5;0;6443;
05/08/2023, 13:04:54;0000002;580;Tiara Crs Force ;H;22;2;8514;
05/08/2023, 13:04:54;0000003;852;Force Tiara Pendant ;K;19;3;6798;
05/08/2023, 13:04:54;0000003;852;Lft Rght ;I;18;3;4733;
05/08/2023, 13:04:54;0000001;512;Lft Tiara Pendant ;C;10;1;9105;
05/08/2023, 13:04:54;0000002;580;Crs Pendant ;I;3;0;8350;
05/08/2023, 13:04:54;0000003;312;Tribute Lft Tribute ;G;23;2;999;
05/08/2023, 13:04:54;0000002;897;Crs Force ;I;15;1;8228;
05/08/2023, 13:04:54;0000001;542;Tribute Rght Crs ;B;14;1;2949;
05/08/2023, 13:04:54;0000002;658;Lft Rght ;E;12;3;8179;
05/08/2023, 13:04:54;0000003;580;Tiara Pendant Rght ;I;13;3;1456;
05/08/2023, 13:04:54;0000001;512;Crs Force Pendant Pendant ;I;20;3;9567;
05/08/2023, 13:04:54;0000001;512;Pendant Force Force ;E;1;0;4110;
05/08/2023, 13:04:54;0000003;312;Crs Force ;G;1;0;1891;
05/08/2023, 13:04:54;0000001;256;Force Lft Tiara Lft ;K;22;2;7935;
05/08/2023, 13:04:54;0000002;852;Lft Force Pendant Rght ;B;5;2;4294;
05/08/2023, 13:04:54;0000002;542;Tiara Lft Pendant ;H;25;2;6692;
05/08/2023, 13:04:54;0000003;582;Lft Crs ;F;19;2;5250;
05/08/2023, 13:04:54;0000001;958;Tiara Tribute Rght Tribute ;H;17;0;2172;
05/08/2023, 13:04:54;0000001;542;Crs Crs ;F;12;3;3063;
05/08/2023, 13:04:54;0000001;256;Pendant Tribute ;A;19;0;6975;
05/08/2023, 13:04:54;0000001;852;Lft Tribute Pendant ;F;20;3;6902;
05/08/2023, 13:04:54;0000001;256;Pendant Tiara ;D;15;3;3811;
05/08/2023, 13:04:54;0000001;897;Lft Crs ;J;15;0;9835;
05/08/2023, 13:04:54;0000002;852;Tribute Lft Tribute ;K;3;2;4224;
05/08/2023, 13:04:54;0000001;312;Rght Tribute ;G;13;0;4720;
05/08/2023, 13:04:54;0000002;582;Crs Force ;D;2;3;7316;
05/08/2023, 13:04:54;0000002;958;Rght Tribute ;C;25;0;3152;
05/08/2023, 13:04:54;0000002;987;Force Tiara Pendant ;I;2;0;7919;
05/08/2023, 13:04:54;0000002;658;Crs Crs Pendant Pendant ;E;25;0;8143;
05/08/2023, 13:04:54;0000001;582;Lft Tribute Force ;H;4;3;851;
05/08/2023, 13:04:54;0000003;987;Force Rght ;C;1;1;1722;
05/08/2023, 13:04:54;0000003;852;Pendant Tiara ;F;6;2;8076;
05/08/2023, 13:04:54;0000001;958;Crs Pendant Tiara ;G;3;1;4363;
05/08/2023, 13:04:54;0000003;987;Tiara Tribute Rght Tribute ;H;9;3;1447;
05/08/2023, 13:04:54;0000001;312;Tiara Tribute Rght Tribute ;H;4;1;2672;
05/08/2023, 13:04:54;0000002;512;Pendant Force ;A;13;1;4208;
05/08/2023, 13:04:54;0000001;897;Lft Tiara Pendant ;K;17;2;3647;
05/08/2023, 13:04:54;0000002;845;Force Tiara Pendant Tribute ;A;3;3;9416;
05/08/2023, 13:04:54;0000003;582;Force Rght Crs Force ;C;12;2;7230;
05/08/2023, 13:04:54;0000003;958;Crs Crs Crs ;B;13;0;35;
05/08/2023, 13:04:54;0000001;312;Crs Rght ;D;2;3;2935;
05/08/2023, 13:04:54;0000001;512;Tribute Lft Tribute ;G;7;0;7216;
05/08/2023, 13:04:54;0000002;580;Rght Tiara ;G;19;2;9120;
05/08/2023, 13:04:54;0000001;897;Tiara Tribute Force ;B;20;3;9349;
05/08/2023, 13:04:54;0000003;582;Crs Tiara ;D;16;0;3294;
05/08/2023, 13:04:54;0000001;658;Pendant Tiara ;A;24;3;1158;
05/08/2023, 13:04:54;0000003;987;Tribute Tiara Tribute ;D;11;2;2105;
05/08/2023, 13:04:54;0000001;312;Force Tiara Pendant Tribute ;D;7;3;5066;
05/08/2023, 13:04:54;0000003;897;Pendant Rght Rght Rght ;F;16;2;3046;
05/08/2023, 13:04:54;0000002;658;Crs Tribute Rght Lft ;A;20;1;5374;
05/08/2023, 13:04:54;0000002;845;Rght Crs ;I;10;3;8961;
05/08/2023, 13:04:54;0000002;312;Crs Tribute ;F;11;0;4873;
05/08/2023, 13:04:54;0000002;512;Pendant Crs ;I;19;3;5633;
05/08/2023, 13:04:54;0000003;542;Force Lft Pendant Lft ;A;10;3;5809;
05/08/2023, 13:04:54;0000003;845;Pendant Rght Rght Rght ;D;3;2;159;
05/08/2023, 13:04:54;0000002;312;Lft Lft ;F;8;0;1070;
05/08/2023, 13:04:54;0000003;312;Force Rght ;K;1;0;9067;
05/08/2023, 13:04:54;0000003;582;Lft Force ;E;14;0;4796;
05/08/2023, 13:04:54;0000002;542;Crs Crs Crs ;J;13;3;1591;
05/08/2023, 13:04:54;0000001;897;Crs Force ;H;16;0;5106;
05/08/2023, 13:04:54;0000003;582;Tiara Lft Pendant ;I;25;2;7211;
05/08/2023, 13:04:54;0000002;958;Pendant Rght Tribute Tiara ;D;18;2;6041;
05/08/2023, 13:04:54;0000002;658;Lft Rght Rght ;I;2;1;8801;
05/08/2023, 13:04:54;0000002;845;Force Force ;K;15;2;1232;
05/08/2023, 13:04:54;0000001;582;Pendant Tribute Tiara ;K;18;1;355;
05/08/2023, 13:04:54;0000003;512;Tribute Lft Tribute ;H;2;2;1917;
05/08/2023, 13:04:54;0000002;582;Crs Lft Crs ;B;14;3;2162;
05/08/2023, 13:04:54;0000001;852;Lft Tribute Force ;C;9;2;2497;
05/08/2023, 13:04:54;0000003;512;Rght Tribute ;A;23;0;4090;
05/08/2023, 13:04:54;0000001;580;Force Rght Crs ;A;14;0;1340;
05/08/2023, 13:04:54;0000003;312;Tiara Pendant Tiara Force ;G;8;2;6314;
05/08/2023, 13:04:54;0000001;658;Rght Pendant ;C;23;0;9568;
05/08/2023, 13:04:54;0000002;987;Tiara Rght Lft ;D;20;3;9161;
05/08/2023, 13:04:54;0000003;256;Tribute Rght Crs Crs ;C;25;2;6694;
05/08/2023, 13:04:54;0000003;958;Tiara Force Rght Lft ;A;18;1;7001;
05/08/2023, 13:04:54;0000003;987;Force Rght ;F;20;2;7697;
05/08/2023, 13:04:54;0000002;312;Crs Tiara Rght Tiara ;G;12;1;6147;
05/08/2023, 13:04:54;0000002;958;Crs Tribute Rght Lft ;K;16;2;8194;
05/08/2023, 13:04:54;0000001;897;Force Rght ;B;9;2;6132;
05/08/2023, 13:04:54;0000002;852;Force Force ;J;24;2;3067;
